County Code	AgencyName	AgencyRef	Addr1	Addr2	City	State	Zip	Phone	Contact	Group	Pantry Size	OpenSunAM	OpenSunPM	SunFrom	SunTo	OpenMonAM	OpenMonPM	MonFrom	MonTo	OpenTueAM	OpenTuePM	TueFrom	TueTo	OpenWedAM	OpenWedPM	WedFrom	WedTo	OpenThrAM	OpenThrPM	ThrFrom	ThrTo	OpenFriAM	OpenFriPM	FriFrom	FriTo	OpenSatAM	OpenSatPM	SatFrom	SatTo	HoursComments	Pounds 2015
PUTNAM 	Women's Resource Center	2066E	Confidential		Carmel	NY	10512	(845)628-9284	Jeanette Lenox	EMERGENCY SHELTER	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				1,460.00
PUTNAM 	Green Chimneys Arbor House	2181E	423 Doansburg Road		Brewster	NY	10509	(845)278-4486	Kate Foehner	EMERGENCY SHELTER	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				6,859.00
PUTNAM 	Putnam CAP Soup Kitchen	2257S	460 Main Street		Brewster	NY	10509	(845)278-8021	Judy Callahan	SOUP KITCHEN	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	12	1	FALSE	TRUE	12	1	FALSE	TRUE	12	1	FALSE	FALSE			FALSE	FALSE				2,111.00
PUTNAM 	Putnam Valley Community F.P.	2333F	337 Peekskill Hollow Road		Putnam Valley	NY	10579	(845)528-9793	Bill Schneider	FOOD PANTRY	20,000-49,999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			TRUE	FALSE	10	11		215,996.00
PUTNAM 	Hillside Food Outreach	2372F	39 Old Ridgebury Road	Suite 16	Danbury	CT	06810	(845)225-3393	Kathy Purdy	FOOD PANTRY	2,000-2,499 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			Deliveries on Saturdays	33,662.00
PUTNAM 	Gilead Food Pantry	2429F	9 Church Street		Carmel	NY	10512	(845)225-4586	Marjorie Williams	FOOD PANTRY	2,500-3,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			TRUE	FALSE	10	12	FALSE	FALSE				20,519.00
PUTNAM 	Philipstown Food Pantry	2481F	10 Academy Street		Cold Spring	NY	10516	(845)265-3220	Andrea Bach	FOOD PANTRY	1,500-1,999 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			TRUE	FALSE	9	10		20,491.00
PUTNAM 	Green Chimneys Community Outreach Center	2492A	965 Route 22		Brewster	NY	10509	(845)279-1467	Jessica Day	SNACKS	1-499 meals/month	FALSE	FALSE			FALSE	TRUE	230	6	FALSE	TRUE	230	6	FALSE	TRUE	230	8	FALSE	TRUE	230	8	FALSE	TRUE	230	5	FALSE	FALSE				2,023.00
PUTNAM 	Brewster Community Food Pantry	369FP	26 Prospect Street		Brewster	NY	10509	(845)279-4325	Sue Burcroff	FOOD PANTRY	8,500-9,999 meals/month	FALSE	FALSE			FALSE	FALSE			TRUE	TRUE	10	12	FALSE	FALSE			FALSE	TRUE	1	3	FALSE	FALSE			FALSE	FALSE				72,649.00
PUTNAM 	St. Christopher's Inn	559ES	21 Franciscan Way		Garrison	NY	10524	(845)335-1178	Paul Manzo 	EMERGENCY SHELTER	10,000-19,999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				39,562.00
PUTNAM 	Putnam CAP FP	598FP	121 Main Street		Brewster	NY	10509	(845)278-8021	Judy Callahan	FOOD PANTRY	3,500-4,999 meals/month	FALSE	FALSE			TRUE	TRUE	8:30	4:30	FALSE	FALSE			TRUE	TRUE	8:30	6:30	FALSE	FALSE			TRUE	TRUE	8:30	4:30	FALSE	FALSE				85,679.00
PUTNAM 	St. John the Evangelist F.P.	767FP	221 East Lake Boulevard		Mahopac	NY	10541	(845)628-2006	Teri Moran	FOOD PANTRY	10,000-19,000 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			TRUE	TRUE	10	12	FALSE	FALSE				73,564.00
PUTNAM 	Delancey Street Foundation	775RP	100 Turk Hill Road		Brewster	NY	10509	(845)278-6181	Robert Davalos	RESIDENTIAL PROGRAM	5,000-6,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				91,301.00
PUTNAM 	Salvation Army - East Putnam FP	8014F	110 Old Rt.6, Building #2		Carmel	NY	10512	(845)808-1500	Eileen Kelly	FOOD PANTRY	1-499 meals/month	FALSE	FALSE			TRUE	TRUE	9	5	TRUE	TRUE	9	5	TRUE	TRUE	9	5	TRUE	TRUE	9	5	TRUE	TRUE	9	5	FALSE	FALSE				1,522.00
RENSSELAER 	REACT, Inc.	1076F	501 D Grand Street		Troy	NY	12180	(518)272-8974	Nancy Edwards/Phil Bloomfield	FOOD PANTRY	2,000-2,499 meals per month	FALSE	FALSE			TRUE	FALSE	8 am	11 am	TRUE	FALSE	8 am	11 am	TRUE	FALSE	8 am	11 am	TRUE	FALSE	8 am	11 am	TRUE	FALSE	8 am	11 am	FALSE	FALSE			On Call Pantry Phone # 272-8974 serving Troy Housing Authority residents	15,609.00
RENSSELAER 	Faith and Love Fellowship FP	1085F	85 Washington St.		Rensselaer	NY	12144	(518)436-0114	Rick Derosier	FOOD PANTRY	1,500-1,999 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	1:30 pm	3:30 pm	FALSE	FALSE			The 2nd and 4th Friday of each month	585.00
RENSSELAER 	The Gathering Place	1120F	24 Albany Avenue		Nassau	NY	12123	(518)766-4164	Pastor Diane Shaut	FOOD PANTRY	1,000-1,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	5 pm	7 pm	FALSE	FALSE			FALSE	TRUE	5 pm	7 pm	TRUE	TRUE	10 am	1 pm	TRUE	TRUE	10 am	1 pm		10,112.00
RENSSELAER 	Unity House-8th St. 	1125R	308 Eighth Street		Troy	NY	12180	(518)272-8850	Amy Palma	RESIDENTIAL PROGRAM	1,000-1,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				2,184.00
RENSSELAER 	Bethany at Unity House	114SK	2431 6th Ave.		Troy	NY	12180	(518)272-2352	Michelle Nadeau	SOUP KITCHEN	3,500-4,999 meals/month	FALSE	FALSE			TRUE	TRUE	11:00	1:00	TRUE	TRUE	11:00	1:00	TRUE	TRUE	11:00	1:00	TRUE	TRUE	11:00	1:00	TRUE	TRUE	11:00	1:00	FALSE	FALSE			Lunch-11:00 a.m.-1 p.m. M-F. Take out or eat in.	44,905.00
RENSSELAER 	Provisions  FP/Victorious Life Church	1181F	461 Fulton St.		Troy	NY	12180	(518)272-4237	Colleen Rhodes	FOOD PANTRY	2,000-2,499 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			TRUE	TRUE	10:00	12:00	"Saturday 10:00-12:00
Closed on the 1st Saturday of each Month"	164.00
RENSSELAER 	Boys and Girls Club - Troy	118SC	1700 Seventh Avenue		Troy	NY	12180	(518)274-3781	Patrick Doyle	SNACKS	500-999 meals/month	FALSE	FALSE			FALSE	TRUE	2:30 pm	5:30 pm	FALSE	TRUE	2:30 pm	5:30 pm	FALSE	TRUE	2:30 pm	5:30 pm	FALSE	TRUE	2:30 pm	5:30 pm	FALSE	TRUE	2:30 pm	5:30 pm	FALSE	FALSE				2,379.00
RENSSELAER 	Wildwood - Castleton CR	1191R	73 Seaman Ave.		Castleton	NY	12033	(518)732-4601	Crystal Baker-Breault	RESIDENTIAL PROGRAM	500-999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				13,026.00
RENSSELAER 	Camp Scully	122SP	24 Camp Scully Way		Wynantskill	NY	12198	(518)512-3577	Colin Stewart	SEASONAL 	5,000-6,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			Open 24 hours during the summer only	34,741.00
RENSSELAER 	Boys and Girls Club - So. Rensselaer Co.	1256A	544 Broadway		Rensselaer	NY	12144	(518)465-3403	Amanda Ahlemeyer	SNACKS	1,000-1,499 meals/month	FALSE	FALSE			FALSE	TRUE	2 pm	9 pm	FALSE	TRUE	2 pm	9 pm	FALSE	TRUE	2 pm	9 pm	FALSE	TRUE	2 pm	9 pm	FALSE	TRUE	2 pm	9 pm	TRUE	TRUE	10 am	6 pm	On School Holidays 8 a.m. - 9 p.m.	9,623.00
RENSSELAER 	Mt. Ida Food Pantry	1298F	Mt. Ida Baptist Church	560 Congress St.	Troy	NY	12180	(518)272-1115	Denise Dunham	FOOD PANTRY	2,000-2,499 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			TRUE	TRUE	10 am	12 pm		12,798.00
RENSSELAER 	First Baptist Soup Kitchen	1330S	560 Congress St.		Troy	NY	12180	(518)273-8561	Rev. Doug Thomson	SOUP KITCHEN	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	4 pm	6 pm	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				14,443.00
RENSSELAER 	Doors of Hope	1397F	4352 Route 150		West Sand Lake	NY	12018	(518)674-4048	Nancy Rockwell/Jean Work	FOOD PANTRY	3,500-4,999 meals/month	FALSE	FALSE			TRUE	TRUE	9 am	4 pm	TRUE	TRUE	9 am	4 pm	TRUE	TRUE	9 am	4 pm	TRUE	TRUE	9 am	7 pm	TRUE	TRUE	9 am	4 pm	TRUE	TRUE	9 am	4 pm		129,233.00
RENSSELAER 	LRI - Hays Rd.	1433R	127 Hays Rd		East Greenbush	NY	12061	(518)479-3251	Iris Reeves	RESIDENTIAL PROGRAM	500-999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				4,029.00
RENSSELAER 	LRI - Jefferson Ave.	1434R	19 Jefferson Ave.		Rensselaer	NY	12144	(518)479-3905	Amanda Hanks	RESIDENTIAL PROGRAM	500-999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				7,967.00
RENSSELAER 	LRI - Elmwood Drive	1460R	2 Elmwood Drive		East Greenbush	NY	12061	(518)689-0098	Cindy Ballard	RESIDENTIAL PROGRAM	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			24/7 Residential Program	6,767.00
RENSSELAER 	TLP Food Pantry	1469F	313 Tenth Street		Troy	NY	12180	(518)273-5199	Linda O'Malley	FOOD PANTRY	2,500-3,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			TRUE	TRUE	9 am	12 pm		26,653.00
RENSSELAER 	YWCA  Troy - Community Meals	1479S	21 First Street		Troy	NY	12180	(518)274-7100	Virginia Marinello	SOUP KITCHEN	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	6 pm	7 pm	FALSE	FALSE			FALSE	FALSE				6,737.00
RENSSELAER 	Veggie Mobile- Taste and Take Program 	1484F	Capital Roots	594 River St. 	Troy	NY	12180	(518)274-8685	Nick Wallace	FOOD PANTRY	5,000-6,499 meals/month	FALSE	FALSE			FALSE	FALSE			TRUE	TRUE	11 am	4 pm	TRUE	TRUE	11 am	4 pm	TRUE	TRUE	11 am	4 pm	TRUE	TRUE	11 am	4 pm	TRUE	TRUE	11 am	4 pm		2,625.00
RENSSELAER 	St. Paul's Center	1485E	947 3rd St		Rensselaer	NY	12144	(518)434-2910	Michael Matza	EMERGENCY SHELTER	1,000-1,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				9,765.00
RENSSELAER 	820 River St. - Troy	153RP	3075 Sixth Avenue		Troy	NY	12180	(518)272-4246	Tanya Henderson	RESIDENTIAL PROGRAM	1,500-1,999 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				23,781.00
RENSSELAER 	820 River St. - Supportive Living 2nd Ave. 	1562R	111-113 2nd Avenue		Troy	NY	12180	(518)235-8397	Yolanda Hunter	RESIDENTIAL PROGRAM	1,000-1,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				3,527.00
RENSSELAER 	Alight Care Center	1606D	500 Federal Street Suite 200		Troy	NY	12180	(518)270-5540	Lori Brown	DAY PROGRAM	1-499 meals/month	FALSE	FALSE			TRUE	TRUE	10:00	3:00	FALSE	TRUE	6:30	8:30	TRUE	TRUE	10:00	3:00	FALSE	TRUE	6:30	8:30	FALSE	FALSE			FALSE	FALSE				402.00
RENSSELAER 	St. Joseph's Church Troy	1612F	416 3rd St		Troy	NY	12180	(518)244-3347	Gary Hack	FOOD PANTRY	2,500-3,499 meals/month	FALSE	FALSE			TRUE	TRUE	9:00am	12:00pm	TRUE	TRUE	9:00am	12:00pm	TRUE	TRUE	9:00am	12:00pm	TRUE	TRUE	9:00am	12:00pm	FALSE	FALSE			FALSE	FALSE				83,757.00
RENSSELAER 	Hudson Mohawk Recovery Center- Elizabeth House 	1635R	106-108 9th Street		Troy	NY	12180	(518)272-0206	Aubrie Graves	RESIDENTIAL PROGRAM	1,000-1,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				38,833.00
RENSSELAER 	Brunswick Cares FP	1638F	42 White Church Lane		Troy	NY	12180	(518)279-3792	Bob Clarke	FOOD PANTRY	1,500-1,999 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	5:00	7:00	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			TRUE	FALSE	9:00	11:00	"Also by appointment/emergency
Once a monh full distribution and Once a week for bread, eggs, milk only"	8,621.00
RENSSELAER 	Stephentown Emergency Food Pantry	1655F	1513 Garfield Rd		Stephentown 	NY	12168	(518)733-5923	Ellen Jennings	FOOD PANTRY	1,000-1,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			TRUE	FALSE	9:00	11:00	Also by emergency appointments	86,045.00
RENSSELAER 	Wildwood - Best Road	1699R	848 Best Road 		West Sand Lake 	NY	12196	(518)238-3614	Elizabeth Elsbury	RESIDENTIAL PROGRAM	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				10,333.00
RENSSELAER 	BP Tamarac	1725B	3992 State Route 2		Troy	NY	12180	(518)279-4600	Don Sindon	BACK PACK	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				0.00
RENSSELAER 	Catholic Charities - Sunnyside 	1746D	110 East Sunnyside Way 		Troy 	NY	12180	(518)274-5986	Kim Piser 	DAY PROGRAM	2,500-3,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			Monday-Friday 8-5	2,166.00
RENSSELAER 	Hoosic Valley Community Church Food Pantry	1765F	2024 NY Rt. 40		Schaghticoke	NY	12154	(518)753-6984	Lacey Bentley	FOOD PANTRY	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			2nd & 4th Wednesday of month 5:30-6:30 p.m.	2,019.00
RENSSELAER 	Italian Community Center Soup Kitchen 	1801S	1450 5th Ave.		Troy	NY	12180	(518)274-0508	Pat Miele	SOUP KITCHEN	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	4:30	5:30	FALSE	FALSE			FALSE	FALSE				326.00
RENSSELAER 	BP Hoosick Falls 	1832B	Hoosick Falls Central School	21187 New York 22	Hoosick Falls	NY	12090	(518)686-7321	Gina Harrison	BACK PACK	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				4,159.00
RENSSELAER 	BP Lansingburgh	1837B	Turnpike Elementary 	55  New Turnpike Road	Troy	NY	12182	(518)233-6822	Theresa Eckler	BACK PACK	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				6,939.00
RENSSELAER 	BP Maple Hill (Schodack)	1861B 	Maple Hill High School	1216 Maple Hill Road	Castleton	NY	12033	(518)732-7701	Rico Frese	BACK PACK	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				3,113.00
RENSSELAER 	Joseph's House	191ES	74 Ferry Street		Troy	NY	12180	(518)272-2544	Tammie Papa	EMERGENCY SHELTER	2,500-3,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			24 / 7	45,490.00
RENSSELAER 	Rensselaer County CEO FP	222FP	2328 5th Ave		Troy	NY	12180	(518)272-6012	Shelby Bridgers	FOOD PANTRY	10,000-19,000 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			"Mon, Wed, Fri 9:00-4:30 (closed 12:30-1)
Tuesday- 9-12:30, Thurs- 9-7 (closed 12:30-1)
"	172,061.00
RENSSELAER 	Roarke Center	226FP	107 Fourth St.		Troy	NY	12180	(518)273-8351	Sr. Marian Hamwey	FOOD PANTRY	3,500-4,999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			MONDAY - FRIDAY 9-12 & 1-3	48,672.00
RENSSELAER 	Salvation Army - Troy FP	253FP	410 River St.		Troy	NY	12180	(518)272-4901	Envoy James Pegues	FOOD PANTRY	5,000-6,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			Tues and Thurs. 10:00 a.m.-2:00 p.m., stop giving numbers at 1:30. Produce distribution Wednesday 10:00-2:00. 	266,367.00
RENSSELAER 	Unity House-Domestic Violence	280ES	Confidential		Troy	NY	12180	(518)272-5917	Diane Ryan	EMERGENCY SHELTER	2,500-3,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				24,608.00
RENSSELAER 	Unity House-2nd Ave Residence	282RP	504 Second Avenue		Troy	NY	12182	(518)235-9825	Denise Luczak 	RESIDENTIAL PROGRAM	1,000-1,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				5,398.00
RENSSELAER 	UNITY HOUSE-STREET MINISTRY	283FP	2431 6th Ave.		Troy	NY	12180	(518)272-2352	Michelle Nadeau	FOOD PANTRY	10,000-19,000 meals/month	FALSE	FALSE			TRUE	TRUE	9:00	4:30	TRUE	TRUE	9:00	4:30	TRUE	TRUE	9:00	4:30	TRUE	TRUE	9:00	7:00	TRUE	TRUE	9:00	4:00	FALSE	FALSE			"Mon, Tues, Wed. and Friday 9:00-12 and 12:45-4:30.
Thursday 9:00-12:00 and 12:45-7:00. 45 Min. Lunch Break each day of operation."	156,540.00
RENSSELAER 	Unity House-6th Ave 	291RP	695 6th Ave.		Troy	NY	12182	(518)272-2996	Katy Paulsen	RESIDENTIAL PROGRAM	500-999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			24/7	8,032.00
RENSSELAER 	Unity House-Sunshine Program	302DP	Confidential		Troy	NY	12180	(518)874-2014	Timothy Pascucci	DAY PROGRAM	10,000-19,999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				5,492.00
RENSSELAER 	Hope 7 Community Center	304FP	Pawling Ave. UM Church	520 Pawling Ave.	Troy	NY	12180	(518)272-1547	Sherri Capparello 	FOOD PANTRY	3,500-4,999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			9:30-11:45 Monday - Friday & last Saturday of month	69,375.00
RENSSELAER 	YWCA - Troy Food Pantry	388FP	21 First Street		Troy	NY	12180	(518)274-7100	Bonnie Benson	FOOD PANTRY	1,500-1,999 meals per month	FALSE	FALSE			FALSE	TRUE	6:00	8:00	FALSE	TRUE	1:00	4:00	FALSE	TRUE	1:00	4:00	FALSE	TRUE	1:00	4:00	FALSE	FALSE			FALSE	FALSE			Monday 6-8; Tuesday-Thursday 1-4	44,338.00
RENSSELAER 	Boys and Girls Club - Lansingburgh	404DP	501 Fourth Avenue		Troy	NY	12182	(518)235-1840	Treva Ryan/Mike Manupella	DAY PROGRAM	1,500-1,999 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			Monday-Friday 7:00am-8:00am, 2:00pm-6:00pm	296.00
RENSSELAER 	Salvation Army - Troy SK	413SK	Soup Kitchen Comm. Meals	410 River St.	Troy	NY	12180	(518)272-4901	Envoy James Pegues	SOUP KITCHEN	1,000-1,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			Monday and Friday 4:00-5:30, even on holidays	33,201.00
RENSSELAER 	Continuing Treatment Services	466DP	1801 6th Ave		Troy	NY	12180	(518)271-1122	Dave Johnson	DAY PROGRAM	500-999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				20,150.00
RENSSELAER 	Hudson Mohawk Recovery Center	473DP	1724 5th Ave. 		Troy	NY	12180	(518)272-3918	Roberto DiMambro	DAY PROGRAM	500-999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			M-F 8 a.m. - 4 p.m.  Serving clients 8:30 - 1:30 	656.00
RENSSELAER 	St. Augustine's Food Pantry	488FP	25 - 115th Street		Troy	NY	12182	(518)235-3861	Cathy Conroy 	FOOD PANTRY	6,500-8,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			SATURDAY: 9:00-12:00	40,109.00
RENSSELAER 	Nassau Resource Center	500FP	15 Church Street		Nassau	NY	12133	(518)766-9014	Diana Murphy	FOOD PANTRY	2,000-2,499 meals per month	FALSE	FALSE			TRUE	FALSE	9-12		TRUE	TRUE	9-12	7-8:30	FALSE	FALSE			FALSE	TRUE		7-8:30	TRUE	FALSE	9-12		FALSE	FALSE				22,496.00
RENSSELAER 	The Anchor	524FP	35 Boltwood Ave. 		Castleton	NY	12033	(518)732-4120	Bonnie Evans	FOOD PANTRY	500-999 meals/month	FALSE	FALSE			FALSE	TRUE	5:00 pm	8:00 pm	TRUE	TRUE	9:00 am	3:00 pm	FALSE	FALSE			TRUE	TRUE	9:00 am	3:00 pm	FALSE	FALSE			TRUE	TRUE	10:00 am 	2:00 pm	"Mondays 5:00-8:00, Tuesdays & Thursdays 9:00-3:00
1st and 3rd Saturday of each month from 10:00-2:00"	21,878.00
RENSSELAER 	LRI - Schodack	549RP	2259 N. Old Post Road		Castleton	NY	12033	(518)479-3760	Faith Cole	RESIDENTIAL PROGRAM	500-999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			24/7	4,994.00
RENSSELAER 	Unity House-12th St. Apartment Program	562RP	2188 12th St.		Troy	NY	12180	(518)273-2270	Peter Crandall	RESIDENTIAL PROGRAM	500-999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				
RENSSELAER 	820 River St. - Supportive Living Troy	565RP	820 River St.		Troy	NY	12180	(518)270-8155	Yolanda Hunter	RESIDENTIAL PROGRAM	1,000-1,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				8,727.00
RENSSELAER 	Unity House-14th Street Res	567RP	2201 Fourteenth St.		Troy	NY	12180	(518)274-7519	Griselle Semedo	RESIDENTIAL PROGRAM	500-999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				2,195.00
RENSSELAER 	Hoosick Area Church Assoc. FP	648FP	26 John St.		Hoosick Falls	NY	12090	(518)686-5163	Dianne Hosterman	FOOD PANTRY	3,500-4,999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			Monday-Friday 10-12; Wednesday 6:30-8	54,759.00
RENSSELAER 	Pittstown Area Food Pantry	707FP	97 Tomhannock Road		Valley Falls	NY	12185	(518)663-5628	Connie Madigan	FOOD PANTRY	1,500-1,999 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			Tuesdays 6:30-7:30; Saturdays 9-10:00	15,744.00
RENSSELAER 	Troy Damien Center	759SK	TAUM	392 2nd St.	Troy	NY	12180	(518)274-5920	Brian LaRouech	SOUP KITCHEN	1-499 meals/month	FALSE	FALSE			FALSE	TRUE	6	7	FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	12	1	FALSE	TRUE	12	1	FALSE	FALSE				5,242.00
